date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-20 21:20:00,1018.99,-0.19,271.51,-2.17,86.4,6.02,5.21,0.82,3.18,5.11,1297.9,1.17,1.96,213.8,0.0,0.0,0.0,0.0,0.0,12.6,431.4
2020-01-20 21:30:00,1018.91,-0.35,271.35,-2.22,87.1,5.95,5.19,0.77,3.17,5.09,1298.57,1.15,1.52,201.0,0.0,0.0,0.0,0.0,0.0,12.41,431.7
2020-01-20 21:40:00,1018.8,-0.52,271.19,-2.42,86.9,5.88,5.11,0.77,3.13,5.02,1299.28,1.09,1.84,215.4,0.0,0.0,0.0,0.0,0.0,12.22,431.5
2020-01-20 21:50:00,1018.83,-0.72,270.99,-2.67,86.6,5.79,5.02,0.78,3.07,4.92,1300.33,1.03,1.8,206.0,0.0,0.0,0.0,0.0,0.0,12.06,430.8
2020-01-20 22:00:00,1018.8,-0.93,270.78,-2.78,87.2,5.71,4.98,0.73,3.04,4.88,1301.3,0.86,1.62,197.8,0.0,0.0,0.0,0.0,0.0,11.9,432.1
2020-01-20 22:10:00,1018.77,-1.05,270.67,-2.74,88.2,5.66,4.99,0.67,3.05,4.9,1301.83,0.66,1.36,177.7,0.0,0.0,0.0,0.0,0.0,11.74,433.5
2020-01-20 22:20:00,1018.81,-1.31,270.4,-3.05,87.9,5.55,4.88,0.67,2.98,4.79,1303.19,0.43,0.92,161.9,0.0,0.0,0.0,0.0,0.0,11.6,432.9
2020-01-20 22:30:00,1018.85,-1.46,270.25,-3.0,89.2,5.49,4.89,0.59,2.99,4.8,1303.95,0.7,1.46,165.2,0.0,0.0,0.0,0.0,0.0,11.45,434.3
2020-01-20 22:40:00,1018.79,-1.55,270.17,-2.95,90.1,5.45,4.91,0.54,3.0,4.82,1304.3,0.86,1.48,136.2,0.0,0.0,0.0,0.0,0.0,11.3,434.5
2020-01-20 22:50:00,1018.72,-1.68,270.05,-3.02,90.5,5.4,4.89,0.51,2.99,4.8,1304.83,0.85,2.04,112.4,0.0,0.0,0.0,0.0,0.0,11.16,435.2
2020-01-20 23:00:00,1018.71,-1.73,270.0,-2.95,91.3,5.38,4.91,0.47,3.0,4.82,1305.05,1.04,1.44,23.45,0.0,0.0,0.0,0.0,0.0,11.0,435.6
2020-01-20 23:10:00,1018.67,-1.67,270.06,-2.8,91.9,5.4,4.97,0.44,3.04,4.88,1304.67,0.65,1.12,51.93,0.0,0.0,0.0,0.0,0.0,10.83,435.5
2020-01-20 23:20:00,1018.72,-1.58,270.14,-2.67,92.2,5.44,5.01,0.42,3.07,4.92,1304.3,0.46,1.2,55.86,0.0,0.0,0.0,0.0,0.0,10.63,435.1
2020-01-20 23:30:00,1018.69,-1.46,270.26,-2.63,91.7,5.49,5.03,0.46,3.08,4.94,1303.69,0.41,1.36,112.3,0.0,0.0,0.0,0.0,0.0,10.42,434.1
2020-01-20 23:40:00,1018.64,-1.6,270.13,-2.9,90.8,5.43,4.93,0.5,3.02,4.84,1304.35,0.36,0.76,217.0,0.0,0.0,0.0,0.0,0.0,10.23,434.0
2020-01-20 23:50:00,1018.64,-1.72,270.01,-2.94,91.3,5.38,4.92,0.47,3.01,4.83,1304.91,0.45,0.78,212.4,0.0,0.0,0.0,0.0,0.0,10.08,432.9
2020-01-21 00:00:00,1018.54,-1.65,270.09,-2.84,91.5,5.41,4.95,0.46,3.03,4.86,1304.42,0.24,0.5,309.3,0.0,0.0,0.0,0.0,0.0,9.93,432.5
2020-01-21 00:10:00,1018.49,-1.53,270.22,-2.85,90.6,5.46,4.95,0.51,3.03,4.86,1303.77,0.24,0.4,116.4,0.0,0.0,0.0,0.0,0.0,9.82,433.2
2020-01-21 00:20:00,1018.41,-1.84,269.91,-3.16,90.6,5.34,4.83,0.5,2.96,4.75,1305.23,0.34,0.62,211.0,0.0,0.0,0.0,0.0,0.0,9.72,432.9
2020-01-21 00:30:00,1018.27,-2.17,269.6,-3.43,91.0,5.21,4.74,0.47,2.9,4.65,1306.67,1.28,1.8,206.5,0.0,0.0,0.0,0.0,0.0,9.64,430.2
2020-01-21 00:40:00,1018.17,-2.43,269.34,-3.65,91.3,5.11,4.66,0.44,2.85,4.58,1307.87,1.6,2.26,211.0,0.0,0.0,0.0,0.0,0.0,9.57,431.0
2020-01-21 00:50:00,1018.15,-2.39,269.38,-3.53,91.8,5.12,4.7,0.42,2.88,4.62,1307.63,1.17,1.76,210.3,0.0,0.0,0.0,0.0,0.0,9.52,432.6
2020-01-21 01:00:00,1018.11,-2.4,269.38,-3.52,91.9,5.12,4.7,0.41,2.88,4.62,1307.59,0.76,1.36,200.3,0.0,0.0,0.0,0.0,0.0,9.45,433.4
2020-01-21 01:10:00,1018.0,-2.5,269.28,-3.57,92.3,5.08,4.69,0.39,2.87,4.6,1307.98,1.31,1.76,188.3,0.0,0.0,0.0,0.0,0.0,9.39,434.7
2020-01-21 01:20:00,1017.97,-2.7,269.08,-3.73,92.6,5.0,4.63,0.37,2.84,4.55,1308.93,0.77,1.62,184.1,0.0,0.0,0.0,0.0,0.0,9.34,435.5
2020-01-21 01:30:00,1017.85,-2.8,269.0,-3.8,92.8,4.97,4.61,0.36,2.82,4.53,1309.26,0.64,1.16,230.6,0.0,0.0,0.0,0.0,0.0,9.28,433.4
2020-01-21 01:40:00,1017.76,-3.1,268.7,-4.15,92.4,4.86,4.49,0.37,2.75,4.41,1310.68,1.11,1.72,201.7,0.0,0.0,0.0,0.0,0.0,9.22,433.6
2020-01-21 01:50:00,1017.71,-3.31,268.49,-4.29,92.9,4.78,4.44,0.34,2.72,4.36,1311.66,1.03,2.08,166.8,0.0,0.0,0.0,0.0,0.0,9.16,437.5
2020-01-21 02:00:00,1017.6,-3.41,268.41,-4.31,93.4,4.75,4.43,0.31,2.71,4.36,1311.98,1.43,2.36,168.9,0.0,0.0,0.0,0.0,0.0,9.09,438.1
2020-01-21 02:10:00,1017.54,-3.57,268.26,-4.43,93.7,4.69,4.39,0.3,2.69,4.32,1312.69,1.62,2.48,152.3,0.0,0.0,0.0,0.0,0.0,9.02,440.5
2020-01-21 02:20:00,1017.46,-3.67,268.16,-4.46,94.2,4.65,4.38,0.27,2.68,4.31,1313.08,1.05,2.2,145.2,0.0,0.0,0.0,0.0,0.0,8.95,440.5
2020-01-21 02:30:00,1017.38,-3.64,268.2,-4.37,94.6,4.66,4.41,0.25,2.7,4.34,1312.82,1.11,1.9,130.7,0.0,0.0,0.0,0.0,0.0,8.88,439.4
2020-01-21 02:40:00,1017.32,-3.71,268.13,-4.45,94.6,4.64,4.39,0.25,2.69,4.31,1313.11,0.67,1.4,171.1,0.0,0.0,0.0,0.0,0.0,8.82,440.9
2020-01-21 02:50:00,1017.27,-3.76,268.09,-4.48,94.7,4.62,4.38,0.24,2.68,4.3,1313.29,0.67,1.24,184.5,0.0,0.0,0.0,0.0,0.0,8.74,441.0
2020-01-21 03:00:00,1017.17,-3.63,268.22,-4.31,95.0,4.67,4.43,0.23,2.72,4.36,1312.51,0.3,0.6,4.95,0.0,0.0,0.0,0.0,0.0,8.66,440.6
2020-01-21 03:10:00,1017.01,-3.63,268.23,-4.33,94.9,4.67,4.43,0.24,2.71,4.35,1312.32,0.79,1.48,98.6,0.0,0.0,0.0,0.0,0.0,8.58,439.1
2020-01-21 03:20:00,1016.86,-3.72,268.16,-4.44,94.7,4.64,4.39,0.25,2.69,4.32,1312.55,0.51,0.88,210.8,0.0,0.0,0.0,0.0,0.0,8.48,439.5
2020-01-21 03:30:00,1016.72,-3.85,268.04,-4.58,94.6,4.59,4.34,0.25,2.66,4.27,1313.03,0.79,1.08,206.8,0.0,0.0,0.0,0.0,0.0,8.38,435.9
2020-01-21 03:40:00,1016.64,-4.0,267.9,-4.76,94.4,4.54,4.29,0.25,2.63,4.22,1313.67,0.8,1.48,191.4,0.0,0.0,0.0,0.0,0.0,8.28,438.0
2020-01-21 03:50:00,1016.52,-4.08,267.82,-4.81,94.6,4.51,4.27,0.24,2.62,4.2,1313.95,0.75,1.6,159.1,0.0,0.0,0.0,0.0,0.0,8.19,441.0
2020-01-21 04:00:00,1016.43,-4.1,267.81,-4.85,94.5,4.5,4.26,0.25,2.61,4.19,1313.94,0.44,0.88,166.6,0.0,0.0,0.0,0.0,0.0,8.12,441.8
2020-01-21 04:10:00,1016.29,-4.16,267.76,-4.89,94.6,4.48,4.24,0.24,2.6,4.17,1314.04,0.65,1.36,165.0,0.0,0.0,0.0,0.0,0.0,8.06,441.8
2020-01-21 04:20:00,1016.29,-4.13,267.79,-4.83,94.8,4.5,4.26,0.23,2.61,4.19,1313.88,0.67,1.64,209.9,0.0,0.0,0.0,0.0,0.0,8.01,441.8
2020-01-21 04:30:00,1016.29,-3.95,267.97,-4.63,95.0,4.56,4.33,0.23,2.65,4.26,1312.99,0.4,0.84,138.8,0.0,0.0,0.0,0.0,0.0,7.96,442.0
2020-01-21 04:40:00,1016.24,-4.11,267.81,-4.88,94.3,4.5,4.25,0.26,2.6,4.18,1313.73,0.86,1.38,188.7,0.0,0.0,0.0,0.0,0.0,7.91,443.5
2020-01-21 04:50:00,1016.17,-4.42,267.51,-5.21,94.2,4.4,4.14,0.26,2.54,4.08,1315.21,1.1,1.4,193.5,0.0,0.0,0.0,0.0,0.0,7.85,439.3
2020-01-21 05:00:00,1016.18,-4.35,267.58,-5.08,94.6,4.42,4.18,0.24,2.56,4.11,1314.87,0.73,1.24,191.2,0.0,0.0,0.0,0.0,0.0,7.79,441.5
2020-01-21 05:10:00,1016.18,-4.22,267.71,-4.94,94.7,4.46,4.23,0.24,2.59,4.16,1314.21,0.64,1.24,104.0,0.0,0.0,0.0,0.0,0.0,7.74,442.7
2020-01-21 05:20:00,1016.16,-4.18,267.75,-4.9,94.7,4.48,4.24,0.24,2.6,4.17,1313.96,0.49,1.28,95.4,0.0,0.0,0.0,0.0,0.0,7.69,441.7
2020-01-21 05:30:00,1016.01,-4.01,267.93,-4.71,94.8,4.54,4.3,0.24,2.64,4.23,1312.91,0.19,0.4,136.7,0.0,0.0,0.0,0.0,0.0,7.64,442.5
2020-01-21 05:40:00,1016.0,-4.32,267.63,-5.14,93.9,4.43,4.16,0.27,2.55,4.1,1314.46,0.89,1.22,202.9,0.0,0.0,0.0,0.0,0.0,7.58,446.9
2020-01-21 05:50:00,1015.92,-4.28,267.67,-5.04,94.4,4.44,4.2,0.25,2.57,4.13,1314.17,0.51,1.12,207.9,0.0,0.0,0.0,0.0,0.0,7.52,443.1
2020-01-21 06:00:00,1015.84,-4.49,267.47,-5.33,93.8,4.38,4.1,0.27,2.52,4.04,1315.11,0.85,1.2,193.3,0.0,0.0,0.0,0.0,0.0,7.47,438.1
2020-01-21 06:10:00,1015.86,-4.66,267.29,-5.5,93.8,4.32,4.05,0.27,2.48,3.99,1316.03,0.61,1.34,172.7,0.0,0.0,0.0,0.0,0.0,7.43,443.8
2020-01-21 06:20:00,1015.91,-4.72,267.23,-5.54,94.0,4.3,4.04,0.26,2.48,3.98,1316.41,1.03,1.52,196.3,0.0,0.0,0.0,0.0,0.0,7.41,448.0
2020-01-21 06:30:00,1015.87,-4.8,267.16,-5.58,94.2,4.27,4.02,0.25,2.47,3.96,1316.73,0.77,1.28,203.9,0.0,0.0,0.0,0.0,0.0,7.38,450.1
2020-01-21 06:40:00,1015.8,-4.79,267.17,-5.54,94.4,4.28,4.04,0.24,2.48,3.97,1316.57,0.62,1.28,161.6,0.0,0.0,0.0,0.0,0.0,7.35,449.0
2020-01-21 06:50:00,1015.82,-4.81,267.15,-5.56,94.4,4.27,4.03,0.24,2.47,3.97,1316.71,0.45,0.84,182.7,0.0,0.0,0.0,0.0,0.0,7.33,448.4
2020-01-21 07:00:00,1015.8,-4.96,267.0,-5.76,94.1,4.22,3.97,0.25,2.44,3.91,1317.46,0.72,1.08,192.6,0.0,0.0,0.0,0.0,0.0,7.31,453.7
2020-01-21 07:10:00,1015.79,-5.11,266.85,-5.92,94.0,4.17,3.92,0.25,2.4,3.86,1318.22,1.06,1.36,201.0,0.0,0.0,0.0,0.0,0.0,7.28,444.7
2020-01-21 07:20:00,1015.81,-5.01,266.95,-5.76,94.4,4.21,3.97,0.24,2.43,3.91,1317.69,0.92,1.38,176.7,0.0,0.0,0.0,0.0,0.0,7.25,447.6
2020-01-21 07:30:00,1015.77,-4.95,267.01,-5.73,94.2,4.22,3.98,0.24,2.44,3.92,1317.36,0.81,1.44,162.8,0.0,0.0,0.0,0.0,0.0,7.24,450.5
2020-01-21 07:40:00,1015.79,-5.01,266.95,-5.78,94.3,4.2,3.96,0.24,2.43,3.9,1317.69,0.59,1.2,176.3,0.0,0.0,0.0,0.0,0.0,7.23,453.0
2020-01-21 07:50:00,1015.76,-5.06,266.9,-5.89,93.9,4.19,3.93,0.26,2.41,3.87,1317.93,1.02,1.44,187.3,0.0,0.0,0.0,1.54,2.51,7.23,452.4
2020-01-21 08:00:00,1015.68,-5.11,266.86,-5.92,94.0,4.17,3.92,0.25,2.4,3.86,1318.08,1.01,1.78,183.4,0.0,0.0,0.0,4.44,6.95,7.22,453.9
2020-01-21 08:10:00,1015.71,-5.19,266.78,-5.99,94.0,4.15,3.9,0.25,2.39,3.84,1318.49,0.73,1.44,174.3,0.0,0.0,2.01,11.2,15.83,7.21,452.4
2020-01-21 08:20:00,1015.75,-5.15,266.81,-5.96,94.0,4.16,3.91,0.25,2.4,3.85,1318.36,0.87,1.56,171.0,0.0,0.0,12.88,22.97,31.08,7.18,451.5
2020-01-21 08:30:00,1015.68,-5.08,266.89,-5.92,93.8,4.18,3.92,0.26,2.41,3.86,1317.91,1.43,2.12,179.0,0.0,0.0,21.13,37.45,43.24,7.21,455.0
2020-01-21 08:40:00,1015.68,-5.15,266.82,-6.0,93.7,4.16,3.9,0.26,2.39,3.84,1318.28,1.33,2.08,184.4,0.0,0.0,21.13,51.54,61.58,7.94,456.1
2020-01-21 08:50:00,1015.66,-5.2,266.77,-6.05,93.7,4.14,3.88,0.26,2.38,3.82,1318.52,1.42,2.6,171.6,0.0,0.0,33.0,70.46,83.2,8.87,457.0
2020-01-21 09:00:00,1015.62,-5.12,266.85,-5.95,93.9,4.17,3.91,0.25,2.4,3.85,1318.06,1.43,2.77,179.5,0.0,0.0,48.09,92.86,133.78,9.31,454.8
2020-01-21 09:10:00,1015.55,-5.07,266.91,-5.92,93.7,4.19,3.92,0.26,2.41,3.86,1317.7,1.58,2.32,184.4,0.0,0.0,62.17,115.06,169.69,9.4,455.7
2020-01-21 09:20:00,1015.53,-4.87,267.11,-5.7,93.9,4.25,3.99,0.26,2.45,3.93,1316.66,1.02,2.44,179.5,0.0,0.0,126.16,183.2,219.3,9.34,455.2
2020-01-21 09:30:00,1015.44,-4.46,267.52,-5.33,93.6,4.38,4.1,0.28,2.52,4.04,1314.49,0.88,1.84,189.7,0.0,0.0,174.45,240.54,260.04,9.22,456.7
2020-01-21 09:40:00,1015.39,-4.26,267.73,-5.25,92.7,4.45,4.13,0.32,2.53,4.06,1313.41,1.42,2.24,185.0,0.0,0.0,188.73,270.85,300.77,9.16,456.1
2020-01-21 09:50:00,1015.42,-3.84,268.14,-4.93,92.1,4.59,4.23,0.36,2.6,4.17,1311.36,1.0,2.04,184.1,0.0,0.0,219.32,322.01,344.59,9.18,456.5
2020-01-21 10:00:00,1015.44,-3.49,268.49,-4.87,90.1,4.72,4.25,0.47,2.61,4.19,1309.66,0.92,1.72,187.4,0.0,0.0,234.81,358.69,375.68,9.29,454.9
2020-01-21 10:10:00,1015.42,-3.19,268.79,-4.81,88.5,4.82,4.27,0.55,2.62,4.2,1308.2,0.95,1.36,192.5,0.0,0.0,247.08,391.51,408.69,9.47,456.3
2020-01-21 10:20:00,1015.47,-2.77,269.21,-4.6,87.1,4.98,4.34,0.64,2.66,4.27,1306.18,1.13,1.8,178.6,0.0,0.0,259.76,422.2,435.52,9.73,453.4
2020-01-21 10:30:00,1015.53,-2.76,269.21,-4.6,87.1,4.98,4.34,0.64,2.66,4.27,1306.23,1.34,2.24,189.4,0.0,0.0,270.42,449.42,461.78,10.03,455.4
2020-01-21 10:40:00,1015.47,-2.5,269.47,-4.38,86.8,5.08,4.41,0.67,2.71,4.34,1304.84,1.39,2.24,198.8,0.0,0.0,279.07,472.39,483.2,10.37,454.7
2020-01-21 10:50:00,1015.42,-2.21,269.77,-4.11,86.7,5.19,4.5,0.69,2.76,4.43,1303.33,1.39,2.28,184.1,0.0,0.0,288.53,492.66,504.05,10.72,451.9
2020-01-21 11:00:00,1015.41,-1.88,270.09,-3.92,85.9,5.32,4.57,0.75,2.8,4.5,1301.73,1.14,2.22,193.5,0.0,0.0,304.23,513.13,519.5,11.07,451.4
2020-01-21 11:10:00,1015.4,-1.43,270.54,-3.66,84.7,5.5,4.66,0.84,2.86,4.59,1299.51,1.17,1.78,183.8,0.0,0.0,321.73,526.25,532.43,11.4,450.1
2020-01-21 11:20:00,1015.39,-1.27,270.7,-3.63,83.9,5.56,4.67,0.9,2.86,4.6,1298.72,1.1,1.84,130.2,0.0,0.0,349.9,538.61,546.14,11.71,448.2
2020-01-21 11:30:00,1015.35,-0.85,271.13,-3.2,84.0,5.74,4.82,0.92,2.96,4.75,1296.58,0.95,1.64,192.0,0.0,0.0,386.52,554.25,559.46,12.02,447.3
2020-01-21 11:40:00,1015.3,-0.39,271.59,-3.02,82.3,5.94,4.89,1.05,3.0,4.81,1294.3,0.89,2.04,207.2,0.0,0.0,418.31,561.0,564.86,12.32,447.3
2020-01-21 11:50:00,1015.23,0.14,272.12,-2.76,80.8,6.17,4.98,1.18,3.06,4.91,1291.68,0.68,1.4,173.0,0.0,0.0,439.84,569.11,573.74,12.61,447.9
2020-01-21 12:00:00,1015.1,0.56,272.55,-2.59,79.3,6.36,5.05,1.32,3.1,4.97,1289.48,0.87,1.72,212.7,0.0,0.0,418.71,576.83,580.5,12.88,447.4
2020-01-21 12:10:00,1014.88,0.63,272.63,-2.56,79.1,6.39,5.06,1.34,3.1,4.98,1288.89,1.35,2.16,194.7,0.0,0.0,385.51,578.18,581.66,13.13,445.5
2020-01-21 12:20:00,1014.78,0.88,272.9,-2.41,78.5,6.51,5.11,1.4,3.14,5.04,1287.52,1.21,1.88,192.1,0.0,0.0,363.18,566.41,572.78,13.38,444.0
2020-01-21 12:30:00,1014.67,1.3,273.32,-2.18,77.5,6.71,5.2,1.51,3.2,5.13,1285.38,1.15,2.12,176.3,0.0,0.0,358.55,574.71,577.22,13.63,443.0
2020-01-21 12:40:00,1014.51,1.92,273.95,-1.98,75.2,7.02,5.28,1.74,3.24,5.2,1282.24,0.77,1.68,168.1,0.0,0.0,346.28,578.76,582.05,13.9,442.1
2020-01-21 12:50:00,1014.31,2.45,274.49,-1.76,73.6,7.29,5.37,1.92,3.3,5.29,1279.48,0.73,1.48,185.2,0.0,0.0,323.14,572.2,575.29,14.19,441.7
2020-01-21 13:00:00,1014.16,2.9,274.95,-1.63,72.0,7.53,5.42,2.11,3.33,5.34,1277.19,0.85,1.56,147.1,0.0,0.0,294.37,563.9,572.78,14.51,441.4
2020-01-21 13:10:00,1014.02,3.43,275.49,-1.37,70.7,7.81,5.52,2.29,3.4,5.45,1274.53,0.87,2.04,199.8,0.0,0.0,282.09,555.21,561.39,14.87,441.3
2020-01-21 13:20:00,1013.91,3.57,275.63,-1.37,69.99,7.89,5.52,2.37,3.4,5.45,1273.75,0.72,1.64,149.2,0.0,0.0,277.26,546.52,549.81,15.25,440.6
2020-01-21 13:30:00,1013.84,3.9,275.98,-1.31,68.64,8.08,5.55,2.53,3.41,5.47,1272.1,0.84,1.48,163.6,0.0,0.0,271.03,533.59,544.59,15.65,438.7
2020-01-21 13:40:00,1013.71,4.31,276.39,-1.19,67.31,8.32,5.6,2.72,3.44,5.52,1270.04,0.86,1.64,157.1,0.0,0.0,261.37,513.71,520.66,16.06,438.5
2020-01-21 13:50:00,1013.69,4.7,276.78,-1.06,66.14,8.55,5.65,2.89,3.48,5.58,1268.22,0.71,1.32,197.0,0.0,0.0,253.12,496.72,505.4,16.47,438.7
2020-01-21 14:00:00,1013.64,5.06,277.15,-0.94,65.05,8.77,5.7,3.06,3.51,5.63,1266.48,0.5,1.76,120.8,0.0,0.0,238.83,471.62,485.33,16.89,439.3
2020-01-21 14:10:00,1013.41,4.6,276.7,-1.13,66.24,8.49,5.62,2.86,3.46,5.55,1268.35,1.08,1.86,194.9,0.0,0.0,229.18,450.0,461.0,17.3,438.0
2020-01-21 14:20:00,1013.34,4.55,276.66,-1.33,65.51,8.46,5.54,2.92,3.41,5.47,1268.53,0.89,2.06,184.8,0.0,0.0,215.9,424.13,435.52,17.69,434.4
2020-01-21 14:30:00,1013.09,4.87,277.0,-1.35,63.95,8.65,5.53,3.12,3.4,5.46,1266.75,0.9,1.66,194.6,0.0,0.0,207.85,405.98,415.25,18.07,433.3
2020-01-21 14:40:00,1012.96,5.2,277.34,-1.58,61.41,8.85,5.44,3.42,3.35,5.37,1265.1,0.82,1.34,189.5,0.0,0.0,197.99,386.68,397.3,18.41,429.1
2020-01-21 14:50:00,1012.85,5.73,277.87,-1.47,59.68,9.18,5.48,3.7,3.37,5.41,1262.56,0.71,1.52,185.0,0.0,0.0,184.1,360.23,375.68,18.72,429.2
2020-01-21 15:00:00,1012.82,5.81,277.96,-1.41,59.61,9.24,5.51,3.73,3.39,5.44,1262.13,0.94,1.36,195.3,0.0,0.0,166.2,325.29,341.7,19.01,429.7
2020-01-21 15:10:00,1012.85,5.58,277.72,-1.48,60.3,9.09,5.48,3.61,3.37,5.41,1263.24,0.74,1.1,205.4,0.0,0.0,150.7,292.86,309.65,19.28,428.8
2020-01-21 15:20:00,1012.78,5.5,277.65,-1.57,60.2,9.04,5.44,3.6,3.35,5.37,1263.51,0.82,1.36,196.8,0.0,0.0,133.8,255.41,273.74,19.51,429.4
2020-01-21 15:30:00,1012.64,5.75,277.91,-1.43,59.8,9.2,5.5,3.7,3.39,5.43,1262.19,0.45,1.2,165.9,0.0,0.0,117.71,220.08,235.91,19.68,430.5
2020-01-21 15:40:00,1012.54,5.91,278.08,-1.32,59.62,9.3,5.55,3.76,3.41,5.48,1261.32,0.64,1.52,195.0,0.0,0.0,97.99,181.85,201.93,19.8,430.9
2020-01-21 15:50:00,1012.46,5.56,277.73,-1.37,60.85,9.08,5.52,3.55,3.4,5.45,1262.83,0.71,1.16,205.2,0.0,0.0,64.79,130.69,159.65,19.87,429.2
2020-01-21 16:00:00,1012.41,5.07,277.25,-1.55,62.17,8.77,5.45,3.32,3.36,5.39,1265.03,0.28,0.68,277.1,0.0,0.0,55.73,111.2,115.06,19.88,427.5
2020-01-21 16:10:00,1012.39,5.04,277.22,-1.58,62.14,8.76,5.44,3.31,3.35,5.37,1265.12,0.27,0.44,50.27,0.0,0.0,39.44,89.19,103.67,19.81,427.8
2020-01-21 16:20:00,1012.37,4.68,276.86,-1.67,63.3,8.53,5.4,3.13,3.33,5.34,1266.79,0.37,0.92,24.25,0.0,0.0,15.69,55.02,74.32,19.66,429.5
2020-01-21 16:30:00,1012.23,3.93,276.13,-1.99,65.17,8.1,5.28,2.82,3.25,5.21,1270.07,0.51,1.0,47.65,0.0,0.0,10.87,38.61,45.17,19.45,431.1
2020-01-21 16:40:00,1012.17,3.46,275.66,-2.46,65.04,7.83,5.09,2.74,3.14,5.03,1272.26,0.45,1.0,268.8,0.0,0.0,5.63,24.13,31.08,19.13,425.1
2020-01-21 16:50:00,1012.09,3.32,275.53,-2.72,64.43,7.75,5.0,2.76,3.08,4.94,1272.85,0.24,0.52,274.7,0.0,0.0,1.41,12.36,17.18,18.73,424.0
2020-01-21 17:00:00,1012.02,3.21,275.43,-2.8,64.54,7.69,4.97,2.73,3.06,4.91,1273.27,0.47,1.16,334.0,0.0,0.0,0.0,4.83,8.3,18.28,425.0
2020-01-21 17:10:00,1011.8,2.8,275.03,-3.29,64.06,7.47,4.79,2.69,2.95,4.73,1274.99,1.14,2.08,240.4,0.0,0.0,0.0,1.54,2.51,17.79,422.7
2020-01-21 17:20:00,1011.83,2.56,274.79,-3.27,65.3,7.35,4.8,2.55,2.95,4.74,1276.12,1.76,2.52,252.2,0.0,0.0,0.0,0.0,0.0,17.31,425.4
2020-01-21 17:30:00,1011.83,2.22,274.45,-3.19,67.3,7.17,4.83,2.34,2.97,4.77,1277.69,2.16,3.0,239.1,0.0,0.0,0.0,0.0,0.0,16.82,428.4
2020-01-21 17:40:00,1011.83,2.07,274.31,-3.24,67.77,7.09,4.81,2.29,2.96,4.75,1278.38,1.36,2.24,224.2,0.0,0.0,0.0,0.0,0.0,16.34,430.7
2020-01-21 17:50:00,1011.83,1.73,273.97,-3.4,68.59,6.92,4.75,2.18,2.92,4.69,1279.97,1.46,2.0,237.4,0.0,0.0,0.0,0.0,0.0,15.87,435.3
2020-01-21 18:00:00,1011.84,1.51,273.75,-3.41,69.64,6.82,4.75,2.07,2.92,4.69,1281.01,0.54,1.2,233.5,0.0,0.0,0.0,0.0,0.0,15.43,440.1
2020-01-21 18:10:00,1011.73,1.25,273.5,-3.53,70.3,6.69,4.7,1.99,2.9,4.65,1282.11,0.45,1.1,214.4,0.0,0.0,0.0,0.0,0.0,15.02,439.1
2020-01-21 18:20:00,1011.7,0.85,273.1,-3.59,72.1,6.49,4.68,1.81,2.88,4.63,1283.99,0.9,1.48,202.6,0.0,0.0,0.0,0.0,0.0,14.65,437.7
2020-01-21 18:30:00,1011.64,0.57,272.83,-3.6,73.5,6.37,4.68,1.69,2.88,4.63,1285.2,1.62,2.6,233.6,0.0,0.0,0.0,0.0,0.0,14.3,431.7
2020-01-21 18:40:00,1011.58,0.32,272.58,-3.76,73.9,6.25,4.62,1.63,2.85,4.57,1286.32,2.65,3.69,224.2,0.0,0.0,0.0,0.0,0.0,13.96,433.9
2020-01-21 18:50:00,1011.49,-0.03,272.24,-3.51,77.3,6.09,4.71,1.38,2.9,4.66,1287.82,1.61,2.44,207.9,0.0,0.0,0.0,0.0,0.0,13.62,439.1
2020-01-21 19:00:00,1011.55,-0.25,272.01,-3.57,78.2,6.0,4.69,1.31,2.89,4.64,1288.96,1.04,1.82,204.7,0.0,0.0,0.0,0.0,0.0,13.26,438.8
2020-01-21 19:10:00,1011.68,-0.55,271.71,-3.42,80.8,5.87,4.74,1.13,2.92,4.69,1290.49,0.77,1.68,121.8,0.0,0.0,0.0,0.0,0.0,12.93,440.9
2020-01-21 19:20:00,1011.8,-0.61,271.63,-3.01,83.7,5.84,4.89,0.95,3.01,4.83,1290.89,0.45,1.04,87.5,0.0,0.0,0.0,0.0,0.0,12.63,438.1
2020-01-21 19:30:00,1011.8,-0.67,271.58,-3.07,83.7,5.82,4.87,0.95,3.0,4.81,1291.15,0.45,0.84,190.8,0.0,0.0,0.0,0.0,0.0,12.35,438.9
2020-01-21 19:40:00,1011.69,-0.89,271.36,-3.29,83.7,5.72,4.79,0.93,2.95,4.73,1292.12,0.8,1.16,220.6,0.0,0.0,0.0,0.0,0.0,12.09,437.2
2020-01-21 19:50:00,1011.77,-0.71,271.54,-3.58,80.8,5.8,4.69,1.11,2.89,4.63,1291.4,0.32,0.76,142.9,0.0,0.0,0.0,0.0,0.0,11.85,437.8
2020-01-21 20:00:00,1011.69,-0.91,271.35,-3.89,80.1,5.71,4.58,1.14,2.82,4.52,1292.3,1.93,2.68,235.1,0.0,0.0,0.0,0.0,0.0,11.62,434.2
